Unnamed: 0,id_str,text,created_at,polarity,user_location,senti
477,1333670551877914624,"RT @AbraarKaran: Public release of the SARS COV2 genome sequence. January 10th, 2020. https://t.co/dm71IJ17NV",2020-12-01 07:13:32,0,"Ventura County, California",1
478,1333670551894765568,Coming up: The PM is facing a revolt today when MPs vote on Covid restriction plans for England (0810); has AI crac https://t.co/V0oHih3v1c,2020-12-01 07:13:32,0,"London, UK",1
479,1333670552347824129,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:32,0,,1
480,1333670552662405120,"RT @SuccessfulMorg_: Happy thanksgiving! Sharing the blessings

Due to COVID19 Ill be blessing the first 300 people to like &amp; retweet t",2020-12-01 07:13:32,0,Malawi,1
481,1333670552813256706,RT @yayforzig: Lmao love this dipshit city.,2020-12-01 07:13:32,1,,0
482,1333670553295568898,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:32,0,Tokyo,0
483,1333670553337679873,"RT @SM_NCT: [INFO] 201201 On December 1st, SM Entertainment officially announced to Newsen that all #NCT members and staff have tested nega",2020-12-01 07:13:32,-1,,1
484,1333670553727602688,We're woke now,2020-12-01 07:13:33,0,Seattle,0
485,1333670554243514389,"RT @RichardGrenell: These phony politicians should be rejected by the voters. 

Throw them all out of office! They are getting paychecks wh",2020-12-01 07:13:33,0,,0
486,1333670554440790017,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:33,0,,1
487,1333670554528833536,"RT @morethanmySLE: The ""no vetting"" has REAL life consequences. Hannity PUSHED hydroxychloroquine as a magic bullet for #coronavirus this S",2020-12-01 07:13:33,0,,0
488,1333670555367694336,"RT @MiamiSup: You may espouse different perspectives, but there's a lot of truth in this teacher's opinion piece. From a childrens hospita",2020-12-01 07:13:33,0,Miami Florida,1
489,1333670555669524480,"@Match 

As a matter of life &amp; death, you must have a Covid Vaccinated Question on existing and new profiles 

The https://t.co/t4wZbWdWmk",2020-12-01 07:13:33,0,"San Jose, CA",0
490,1333670556290281473,"RT @allkpop: NCT &amp; aespa test negative for COVID19
https://t.co/9p7Jxu2dUY",2020-12-01 07:13:33,0,,1
491,1333670556999184384,RT @kron4news: #BREAKING: Gov. Newsom warns a stay-at-home order may be reinstated for much of the state as virus cases continue to surge h,2020-12-01 07:13:33,0,"California, USA",0
492,1333670557133377536,"RT @Public_Citizen: Percent of wages currently subsidized by governments due to COVID:

Japan: 100% for small businesses; 80% for large fir",2020-12-01 07:13:33,0,"Lake Oswego, OR",0
493,1333670557154414592,RT @BBCNews: Covid: Dr Scott Atlas - Trump's controversial coronavirus adviser - resigns https://t.co/CW6yy8Eg3w,2020-12-01 07:13:33,1,,0
494,1333670557334835200,RT @RCScience: Biotechnologists have come up with a mildly insane idea to disable the coronavirus. via @arstechnica https://t.co/trZ5mgYzvF,2020-12-01 07:13:33,-1,London,0
495,1333670557707976705,"RT @OH_mes2: All of aespa and NCT have tested negative for Coronavirus

https://t.co/vVAeXotLCA https://t.co/OAQErNasMf",2020-12-01 07:13:34,0, free to unfollow(.) ,1
496,1333670557955493889,RT @CricCrazyJohns: Sachin Tendulkar will be providing treatment to 100 underprivileged children across 6 states in India with COVID-19. Ni,2020-12-01 07:13:34,0,"Ahmedabad, Gujarat, India",1
497,1333670558085632000,"RT @Public_Citizen: Percent of wages currently subsidized by governments due to COVID:

Japan: 100% for small businesses; 80% for large fir",2020-12-01 07:13:34,0,"Boston, MA",1
498,1333670558177910784,Covid really changed my life forever . Its still mind blowing fr !,2020-12-01 07:13:34,0,,1
499,1333670558240653313,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:34,0,"Verde Valley, Arizona",1
